date,suburb,address,action,price,profile,bed,url,bath,car,size,photo
9/11/2019,North Rocks,10 Wanjina Pl,Sold prior to auction,1300000,House,5,https://www.domain.com.au/10-wanjina-place-north-rocks-nsw-2151-2015754504,2,3,6956,12
9/11/2019,North Ryde,18 Neil St,Sold prior to auction,2700000,House,7,https://www.domain.com.au/18-neil-street-north-ryde-nsw-2113-2015773203,4,2,,9
9/11/2019,North Sydney,'Iora' 72/1 Kiara Cl,Sold,0,Unit,3,https://www.domain.com.au/-iora-72-1-kiara-close-north-sydney-nsw-2060-2015769556,2,2,,17
9/11/2019,North Willoughby,10 Bedford St,Sold,2560000,House,5,https://www.domain.com.au/10-bedford-street-willoughby-nsw-2068-2015739283,3,2,432,8
9/11/2019,North Willoughby,228 High St,Sold prior to auction,1725000,House,2,https://www.domain.com.au/228-high-street-north-willoughby-nsw-2068-2015764154,1,1,3225,10
9/11/2019,Oatley,6/158-160 Hurstville Rd,Sold,750000,Unit,2,https://www.domain.com.au/6-158-160-hurstville-road-oatley-nsw-2223-2015756212,2,2,,7
9/11/2019,Oatley,26 Llewellyn St,Sold,2421000,House,3,https://domain.com.au/property-profile/26-llewellyn-street-oatley-nsw-2223,1,,,
9/11/2019,Paddington,26 Cecil St,Sold prior to auction,2255000,House,3,https://www.domain.com.au/26-cecil-street-paddington-nsw-2021-2015733381,1,1,,9
9/11/2019,Paddington,38 Union St,Sold,2300000,House,2,https://www.domain.com.au/38-union-street-paddington-nsw-2021-2015778180,1,1,139,17
9/11/2019,Padstow Heights,4 Bastille Cl,Sold,945000,House,3,https://www.domain.com.au/4-bastille-close-padstow-heights-nsw-2211-2015767958,1,2,,9
9/11/2019,Panania,54 Lambeth St,Sold,987000,House,3,https://www.domain.com.au/54-lambeth-street-panania-nsw-2213-2015815160,2,8,632,7
9/11/2019,Parramatta,605/36-46 Cowper St,Sold prior to auction,660000,Unit,2,https://www.domain.com.au/605-36-46-cowper-street-parramatta-nsw-2150-2015755123,2,1,,8
9/11/2019,Parramatta,208/109-113 George St,Sold,625000,Unit,2,https://domain.com.au/property-profile/208-109-113-george-street-parramatta-nsw-2150,2,1,,
9/11/2019,Peakhurst,4/39-41 Amy Rd,Sold,910000,Villa,3,https://www.domain.com.au/4-39-amy-road-peakhurst-nsw-2210-2015774968,2,2,199,5
9/11/2019,Pendle Hill,26 Collins St,Sold,890500,House,3,https://www.domain.com.au/26-collins-street-pendle-hill-nsw-2145-2015763852,2,2,5379,11
9/11/2019,Pennant Hills,138 Boundary Rd,Sold,1100000,House,3,https://www.domain.com.au/138-boundary-road-pennant-hills-nsw-2120-2015785500,2,1,9295,11
9/11/2019,Pennant Hills,66 Boundary Rd,Sold,1000000,House,3,https://www.domain.com.au/66-boundary-road-pennant-hills-nsw-2120-2015642372,4,3,,11
9/11/2019,Penshurst,32 Kuroki St,Sold,1180000,House,2,https://www.domain.com.au/32-kuroki-street-penshurst-nsw-2222-2015761950,1,1,,7
9/11/2019,Penshurst,138 Penshurst St,Sold,1320000,House,4,https://www.domain.com.au/138-penshurst-street-penshurst-nsw-2222-2015737329,2,2,,11
9/11/2019,Petersham,2/19 Croydon St,Sold,1185000,Unit,2,https://www.domain.com.au/2-19-croydon-street-petersham-nsw-2049-2015745243,1,1,,8
9/11/2019,Petersham,26 Croydon St,Sold,1790000,House,3,https://www.domain.com.au/26-croydon-street-petersham-nsw-2049-2015754473,1,2,228,10
9/11/2019,Picnic Point,6 Riverside Av,Sold,1120000,House,4,https://www.domain.com.au/6-riverside-avenue-picnic-point-nsw-2213-2015771297,2,4,573,16
9/11/2019,Potts Point,710/226 Victoria St,Sold prior to auction,460000,Unit,3,https://www.domain.com.au/710-226-victoria-street-potts-point-nsw-2011-2015357599,2,1,,18
9/11/2019,Prairiewood,9 Stalwart St,Sold prior to auction,940000,House,4,https://www.domain.com.au/9-stalwart-street-prairiewood-nsw-2176-2015715410,2,4,558,7
9/11/2019,Prestons,1 Bergalia Cl,Sold prior to auction,695000,House,4,https://www.domain.com.au/1-bergalia-close-prestons-nsw-2170-2015776568,2,2,5498,8
9/11/2019,Prospect,41 Heath St,Sold prior to auction,660000,House,3,https://www.domain.com.au/41-heath-street-prospect-nsw-2148-2015761516,1,1,567,10
9/11/2019,Punchbowl,50 Christian Rd,Sold,1000000,House,3,https://www.domain.com.au/50-christian-road-punchbowl-nsw-2196-2015742639,1,8,9295,11
9/11/2019,Punchbowl,6 Heath St,Sold,1060000,House,3,https://www.domain.com.au/6-heath-street-punchbowl-nsw-2196-2015769646,2,5,796,6
9/11/2019,Pymble,5 Dalrymple Cr,Sold,1705000,House,3,https://domain.com.au/property-profile/5-dalrymple-crescent-pymble-nsw-2073,2,2,,
9/11/2019,Pymble,8 Fairway Av,Sold,2217000,House,4,https://www.domain.com.au/8-fairway-avenue-pymble-nsw-2073-2015770740,2,3,,9
9/11/2019,Pyrmont,307/1 Distillery Dr,Sold prior to auction,1170000,Unit,3,https://domain.com.au/property-profile/307-1-distillery-drive-pyrmont-nsw-2009,2,2,,
9/11/2019,Queens Park,31 Bourke St,Sold prior to auction,0,House,3,https://www.domain.com.au/31-bourke-street-queens-park-nsw-2022-2015729205,3,1,,11
9/11/2019,Randwick,7/107 Alison Rd,Sold prior to auction,900000,Unit,2,https://www.domain.com.au/7-107-alison-road-randwick-nsw-2031-2015770615,1,,,7
9/11/2019,Randwick,1/82 Alison Rd,Sold prior to auction,0,Unit,2,https://www.domain.com.au/1-82-alison-road-randwick-nsw-2031-2015732873,1,,,6
9/11/2019,Randwick,4/18 Botany St,Sold prior to auction,0,Unit,2,https://www.domain.com.au/4-18-botany-street-randwick-nsw-2031-2015754211,1,1,,8
9/11/2019,Randwick,15 Burton St,Sold prior to auction,3300000,House,4,https://www.domain.com.au/15-burton-street-randwick-nsw-2031-2015776825,2,1,,5
9/11/2019,Randwick,11 Carter St,Sold,1050000,House,4,https://www.domain.com.au/11-carter-street-randwick-nsw-2031-2015742826,2,2,334,9
9/11/2019,Randwick,6/96-98 Frenchmans Rd,Sold prior to auction,1855000,Unit,2,https://www.domain.com.au/6-96-frenchmans-road-randwick-nsw-2031-2015738499,1,1,,10
9/11/2019,Randwick,109 King St,Sold prior to auction,0,House,2,https://www.domain.com.au/109-king-street-randwick-nsw-2031-2015744421,1,,,10
9/11/2019,Redfern,R208/780 Bourke St,Sold prior to auction,890000,Unit,2,https://domain.com.au/property-profile/r208-780-bourke-street-redfern-nsw-2016,,,,
9/11/2019,Redfern,17/292-296 Chalmers St,Sold,1360000,Unit,2,https://www.domain.com.au/17-292-chalmers-street-redfern-nsw-2016-2015769815,1,1,,7
9/11/2019,Redfern,30 Chelsea St,Sold prior to auction,0,House,1,https://www.domain.com.au/30-chelsea-street-redfern-nsw-2016-2015764301,1,,102,9
9/11/2019,Riverwood,5 Basil St,Sold,1355000,House,4,https://www.domain.com.au/5-basil-street-riverwood-nsw-2210-2015746284,3,2,575,8
9/11/2019,Rockdale,115 Cameron St,Sold,1222000,House,2,https://www.domain.com.au/115-cameron-street-rockdale-nsw-2216-2015805904,1,1,278,5
9/11/2019,Rockdale,21 Lydham Av,Sold,1160000,House,3,https://www.domain.com.au/21-lydham-avenue-rockdale-nsw-2216-2015755096,1,2,607,6
9/11/2019,Rockdale,34/8-12 Market St,Sold prior to auction,540000,Unit,2,https://www.domain.com.au/34-8-market-street-rockdale-nsw-2216-2015745880,1,1,,4
9/11/2019,Rodd Point,75 First Av,Sold,2370000,House,3,https://www.domain.com.au/75-first-avenue-rodd-point-nsw-2046-2015732485,1,2,5362,12
9/11/2019,Roseville,2A Oliver Rd,Sold prior to auction,0,Semi,3,https://www.domain.com.au/2a-oliver-road-roseville-nsw-2069-2015771307,1,1,,14
9/11/2019,Rouse Hill,21 Morrisey Wy,Sold,1390000,House,4,https://www.domain.com.au/21-morrisey-way-rouse-hill-nsw-2155-2015814390,2,2,10323,15
9/11/2019,Rushcutters Bay,11/60 Roslyn Gdns,Sold prior to auction,635000,Studio,0,https://www.domain.com.au/11-60-roslyn-gardens-rushcutters-bay-nsw-2011-2015707889,,,,5
9/11/2019,Russell Lea,9 Potter St,Sold,1835000,House,3,https://www.domain.com.au/9-potter-street-russell-lea-nsw-2046-2015728069,2,1,375,18
9/11/2019,Ryde,22 Badajoz Rd,Sold prior to auction,1700000,House,6,https://www.domain.com.au/22-badajoz-road-ryde-nsw-2112-2015731614,4,1,7651,7
9/11/2019,Ryde,5/7 Cowell St,Sold prior to auction,1300000,Unit,3,https://www.domain.com.au/5-7-cowell-street-ryde-nsw-2112-2015774848,2,2,,13
9/11/2019,Sadleir,21 Glenwari St,Sold,540000,House,4,https://www.domain.com.au/21-glenwari-street-sadleir-nsw-2168-2015754124,1,,6639,7
9/11/2019,Seaforth,43 Hope St,Sold prior to auction,0,House,2,https://www.domain.com.au/43-hope-street-seaforth-nsw-2092-2015753970,1,2,575,11
9/11/2019,Sefton,96 Rose St,Sold prior to auction,775000,House,2,https://www.domain.com.au/96-rose-street-sefton-nsw-2162-2015763982,1,2,6793,13
9/11/2019,Sefton,41 Wallace St,Sold,896000,House,2,https://www.domain.com.au/41-wallace-street-sefton-nsw-2162-2015756610,1,1,8292,13
9/11/2019,Smithfield,53A Marlborough St,Sold,770000,House,3,https://www.domain.com.au/53a-marlborough-street-smithfield-nsw-2164-2015762794,1,1,607,11
9/11/2019,South Coogee,7 Greenwood Av,Sold prior to auction,0,House,3,https://www.domain.com.au/7-greenwood-avenue-south-coogee-nsw-2034-2015743039,2,2,,7
9/11/2019,South Hurstville,2/13-17 Greenacre Rd,Sold,0,Townhouse,3,https://www.domain.com.au/2-13-17-greenacre-road-south-hurstville-nsw-2221-2015762512,2,2,248,9
9/11/2019,St Ives,7 Bimburra Av,Sold prior to auction,4550000,House,5,https://www.domain.com.au/7-bimburra-avenue-st-ives-nsw-2075-2015740237,4,4,1055,21
9/11/2019,St Ives,56 Hayle St,Sold,0,House,6,https://www.domain.com.au/56-hayle-street-st-ives-nsw-2075-2015772102,3,2,,6
9/11/2019,St Ives,9 Hume Av,Sold prior to auction,1100000,House,5,https://www.domain.com.au/9-hume-avenue-st-ives-nsw-2075-2015776440,3,2,942,11
9/11/2019,St Ives,380 Mona Vale Rd,Sold,0,House,3,https://domain.com.au/property-profile/380-mona-vale-road-st-ives-nsw-2075,1,2,,
9/11/2019,St Leonards,806W/599 Pacific Hwy,Sold prior to auction,1160000,Unit,2,https://www.domain.com.au/806w-599-pacific-highway-st-leonards-nsw-2065-2015769720,2,1,,9
9/11/2019,St Peters,69 Sutherland St,Sold,985000,House,2,https://www.domain.com.au/69-sutherland-street-st-peters-nsw-2044-2015815395,1,1,,5
9/11/2019,Strathfield,8 Cotswold Rd,Sold,4850000,House,5,https://www.domain.com.au/8-cotswold-road-strathfield-nsw-2135-2015649131,4,6,697,20
9/11/2019,Strathfield,6/7-9 Homebush Rd,Sold,854000,Unit,3,https://www.domain.com.au/6-7-homebush-road-strathfield-nsw-2135-2015748900,2,2,165,12
9/11/2019,Summer Hill,79 Morris St,Sold,1400000,House,2,https://www.domain.com.au/79-morris-street-summer-hill-nsw-2130-2015738090,1,,,14
9/11/2019,Summer Hill,4/25 Prospect Rd,Sold,760000,Unit,2,https://www.domain.com.au/4-25-prospect-road-summer-hill-nsw-2130-2015748124,1,1,,7
9/11/2019,Surry Hills,213 Commonwealth St,Sold,1940000,House,4,https://www.domain.com.au/213-commonwealth-street-surry-hills-nsw-2010-2015782053,1,,121,7
9/11/2019,Sydney,1002/38 Bridge St,Sold prior to auction,0,Unit,0,https://www.domain.com.au/1002-38-bridge-street-sydney-nsw-2000-2015745769,,,,9
9/11/2019,Sydney,4005/343-359 Pitt St,Sold prior to auction,1300000,Unit,2,https://www.domain.com.au/4005-343-pitt-st-sydney-nsw-2000-2014368238,2,1,109,10
9/11/2019,Sylvania,6/7-9 Lisbon St,Sold,1352000,Townhouse,2,https://www.domain.com.au/6-7-9-lisbon-street-sylvania-nsw-2224-2015771241,2,1,,10
9/11/2019,Sylvania Waters,12 Nymboida Cr,Sold prior to auction,1295000,House,4,https://www.domain.com.au/12-nymboida-crescent-sylvania-waters-nsw-2224-2015769115,1,1,569,9
9/11/2019,Taren Point,9/16-20 Holt Rd,Sold,1200000,Townhouse,3,https://www.domain.com.au/9-16-20-holt-road-taren-point-nsw-2229-2015764323,2,1,191,5
9/11/2019,Telopea,22 Felton St,Sold,0,House,3,https://www.domain.com.au/22-felton-street-telopea-nsw-2117-2015781447,1,2,645,10
9/11/2019,Terrigal,9 Ashley Av,Sold prior to auction,820000,House,3,https://www.domain.com.au/9-ashley-avenue-terrigal-nsw-2260-2015729324,1,1,531,8
9/11/2019,Thornleigh,13 Melaleuca Wy,Sold,920000,Townhouse,3,https://domain.com.au/property-profile/13-melaleuca-way-thornleigh-nsw-2120,3,2,,
9/11/2019,Thornleigh,17 Morgan St,Sold prior to auction,1243000,House,3,https://www.domain.com.au/17-morgan-street-thornleigh-nsw-2120-2015777071,1,2,860,11
9/11/2019,Thornleigh,8/2a Paling St,Sold,1020000,Townhouse,3,https://www.domain.com.au/8-2a-paling-street-thornleigh-nsw-2120-2015771208,2,2,276,9
9/11/2019,Toongabbie,136 Metella Rd,Sold,845000,House,3,https://www.domain.com.au/136-metella-road-toongabbie-nsw-2146-2015761369,1,1,7698,9
9/11/2019,Ultimo,34/344 Bulwara Rd,Sold,865000,Unit,2,https://www.domain.com.au/34-344-bulwara-road-ultimo-nsw-2007-2015700244,1,1,,9
9/11/2019,Villawood,43 Alcoomie St,Sold,905000,House,4,https://www.domain.com.au/43-alcoomie-street-villawood-nsw-2163-2015755613,4,2,705,9
9/11/2019,Wagstaffe,19 Albert St,Sold prior to auction,900000,House,3,https://www.domain.com.au/19-albert-street-wagstaffe-nsw-2257-2015704349,1,2,,10
9/11/2019,Wahroonga,92 Browns Rd,Sold prior to auction,1860000,House,5,https://www.domain.com.au/92-browns-road-wahroonga-nsw-2076-2015740183,3,,1391,14
9/11/2019,Wahroonga,81A Coonanbarra Rd,Sold,2460000,House,4,https://www.domain.com.au/81a-coonanbarra-road-wahroonga-nsw-2076-2015771868,1,2,1246,8
9/11/2019,Wahroonga,3 Eastbourne Av,Sold,1462000,House,3,https://www.domain.com.au/3-eastbourne-avenue-wahroonga-nsw-2076-2015769173,2,1,848,7
9/11/2019,Wahroonga,6 Grosvenor St,Sold,1983000,House,5,https://domain.com.au/property-profile/6-grosvenor-street-wahroonga-nsw-2076,5,2,,
9/11/2019,Waitara,57A Balmoral St,Sold,1510000,House,3,https://domain.com.au/property-profile/57a-balmoral-street-waitara-nsw-2077,1,1,,
9/11/2019,Wareemba,80 Edenholme Rd,Sold,1541000,House,3,https://www.domain.com.au/80-edenholme-road-wareemba-nsw-2046-2015770525,1,1,3857,8
9/11/2019,Warriewood,3/28 Macpherson St,Sold,1078000,Townhouse,2,https://www.domain.com.au/3-28-macpherson-street-warriewood-nsw-2102-2015776346,2,2,,10
9/11/2019,Waterloo,509/23 Archibald Av,Sold prior to auction,850000,Unit,2,https://www.domain.com.au/509-23-archibald-avenue-waterloo-nsw-2017-2015729158,2,1,,13
9/11/2019,Waterloo,702/9 Archibald Av,Sold prior to auction,858000,Unit,2,https://www.domain.com.au/702-9-archibald-avenue-waterloo-nsw-2017-2015740296,2,1,,8
9/11/2019,West Hoxton,18 St Marys St,Sold,810000,House,4,https://www.domain.com.au/18-st-marys-street-west-hoxton-nsw-2171-2015757607,2,2,505,6
9/11/2019,West Ryde,67 Falconer St,Sold,1904000,House,3,https://www.domain.com.au/67-falconer-street-west-ryde-nsw-2114-2015779992,1,3,1106,11
9/11/2019,West Ryde,15 Glenayr Av,Sold,1590000,House,4,https://www.domain.com.au/15-glenayr-avenue-west-ryde-nsw-2114-2015775947,4,2,,6
9/11/2019,West Ryde,11 Hermitage Rd,Sold,1511000,House,3,https://www.domain.com.au/11-hermitage-rd-west-ryde-nsw-2114-2015753846,1,1,551,9
9/11/2019,Westmead,6/37-43 Good St,Sold,691000,Unit,3,https://domain.com.au/property-profile/6-37-43-good-street-westmead-nsw-2145,2,1,,
9/11/2019,Westmead,48 Good St,Sold,1440000,House,3,https://www.domain.com.au/48-good-street-westmead-nsw-2145-2015764702,1,1,708,13
9/11/2019,Wetherill Park,136 Chifley St,Sold,752000,House,4,https://www.domain.com.au/136-chifley-street-wetherill-park-nsw-2164-2015762796,2,4,,11
9/11/2019,Wheeler Heights,18 Veterans Pde,Sold prior to auction,2123000,House,4,https://www.domain.com.au/18-veterans-parade-wheeler-heights-nsw-2097-2015757801,3,2,556,9
9/11/2019,Willoughby,5/451 Willoughby Rd,Sold prior to auction,0,Unit,1,https://www.domain.com.au/5-451-willoughby-road-willoughby-nsw-2068-2015774152,1,1,,7
9/11/2019,Winston Hills,30 Tennyson St,Sold prior to auction,1050000,House,5,https://www.domain.com.au/30-tennyson-street-winston-hills-nsw-2153-2015776101,2,1,,10
9/11/2019,Wolli Creek,59/95 Bonar St,Sold prior to auction,540000,Unit,1,https://www.domain.com.au/59-95-bonar-street-wolli-creek-nsw-2205-2015743599,1,1,75,5
9/11/2019,Wolli Creek,1102/16 Brodie Spark Dr,Sold prior to auction,1200000,Unit,3,https://www.domain.com.au/1102-16-brodie-spark-drive-wolli-creek-nsw-2205-2015738645,2,2,179,8
9/11/2019,Wolli Creek,1007/2-6 Brodie Spark Dr,Sold prior to auction,1100000,Unit,3,https://www.domain.com.au/1007-2-brodie-spark-drive-wolli-creek-nsw-2205-2015762073,2,2,,13
9/11/2019,Wollstonecraft,11 Balfour St,Sold,3815000,House,5,https://www.domain.com.au/11-balfour-street-wollstonecraft-nsw-2065-2015738491,3,3,777,11
9/11/2019,Wollstonecraft,13/5 Boronia St,Sold prior to auction,1375000,Unit,3,https://www.domain.com.au/13-5-boronia-street-wollstonecraft-nsw-2065-2015738869,2,1,,11
9/11/2019,Wollstonecraft,4/18 Gillies St,Sold,0,Unit,2,https://www.domain.com.au/4-18-gillies-street-wollstonecraft-nsw-2065-2015774705,1,1,,8
9/11/2019,Wollstonecraft,9c/2 King St,Sold,2905000,Unit,3,https://www.domain.com.au/9c-2-king-street-waverton-nsw-2060-2015755165,2,2,,15
9/11/2019,Wollstonecraft,2/2B Milner Cr,Sold,811000,Unit,2,https://www.domain.com.au/2-2b-milner-crescent-wollstonecraft-nsw-2065-2015771497,1,1,,8
9/11/2019,Wollstonecraft,2/6 Morton St,Sold prior to auction,955000,Unit,2,https://www.domain.com.au/2-6-morton-street-wollstonecraft-nsw-2065-2015776510,1,1,,7
9/11/2019,Wollstonecraft,12/116 Shirley Rd,Sold,595000,Unit,1,https://www.domain.com.au/12-116-shirley-road-wollstonecraft-nsw-2065-2015770389,1,1,,4
9/11/2019,Woollahra,11/50B Ocean St,Sold,1235000,Unit,2,https://www.domain.com.au/11-50b-ocean-street-woollahra-nsw-2025-2015757435,1,1,2112,6
9/11/2019,Woolooware,7/53 Caronia Av,Sold,738000,Unit,2,https://www.domain.com.au/7-53-caronia-avenue-woolooware-nsw-2230-2015805113,1,1,,6
9/11/2019,Yagoona,174 Cooper Rd,Sold,960000,House,3,https://www.domain.com.au/174-cooper-road-yagoona-nsw-2199-2015764009,1,2,5059,10
9/11/2019,Yagoona,8 Graf Av,Sold,940000,House,4,https://www.domain.com.au/8-graf-avenue-yagoona-nsw-2199-2015726260,2,2,,11
9/11/2019,Yagoona,30 Ward St,Sold,875000,House,3,https://www.domain.com.au/30-ward-street-yagoona-nsw-2199-2015754355,2,2,65129,10
9/11/2019,Yowie Bay,4 Nottingham Pl,Sold,2537000,House,5,https://www.domain.com.au/4-nottingham-place-yowie-bay-nsw-2228-2015744279,3,3,845,6
9/11/2019,Zetland,15 Hansard St,Sold,1407500,House,2,https://www.domain.com.au/15-hansard-street-zetland-nsw-2017-2015769186,1,1,,7
16/11/2019,Abbotsford,2 Figtree Av,Sold,2155000,House,3,https://www.domain.com.au/2-figtree-avenue-abbotsford-nsw-2046-2015619134,2,3,206,15
16/11/2019,Alexandria,M6/1a Mandible St,Sold prior to auction,0,Unit,2,https://www.domain.com.au/m6-1a-mandible-street-alexandria-nsw-2015-2015802595,2,1,126,9
16/11/2019,Alexandria,29/18-20 Newton St,Sold,657000,Unit,1,https://www.domain.com.au/29-18-20-newton-street-alexandria-nsw-2015-2015804362,1,,,8
16/11/2019,Allambie Heights,31A Wandella Rd,Sold prior to auction,1800000,House,4,https://www.domain.com.au/31a-wandella-road-allambie-heights-nsw-2100-2015768313,2,1,,9
16/11/2019,Allawah,98 St Georges Pde,Sold,1215000,House,5,https://www.domain.com.au/98-st-george-parade-allawah-nsw-2218-2015802997,2,1,468,8
16/11/2019,Annandale,164 Albion St,Sold,1676000,House,3,https://www.domain.com.au/164-albion-street-annandale-nsw-2038-2015755554,2,1,150,17
16/11/2019,Annandale,48 Breillat St,Sold prior to auction,0,House,3,https://www.domain.com.au/48-breillat-street-annandale-nsw-2038-2015786111,1,1,,9
16/11/2019,Artarmon,50 Stafford Rd,Sold prior to auction,0,House,4,https://www.domain.com.au/50-stafford-road-artarmon-nsw-2064-2015815052,2,3,1467,8
16/11/2019,Artarmon,9 Stafford Rd,Sold prior to auction,0,House,4,https://www.domain.com.au/9-stafford-road-artarmon-nsw-2064-2015783912,2,1,6956,11
16/11/2019,Artarmon,14 Sydney St,Sold prior to auction,2720000,House,4,https://www.domain.com.au/14-sydney-street-artarmon-nsw-2064-2015783499,2,2,6956,8
16/11/2019,Ashbury,12 Crimson St,Sold,1851000,House,3,https://www.domain.com.au/12-crimson-street-ashbury-nsw-2193-2015768955,2,3,,8
16/11/2019,Ashbury,27 Fifth St,Sold prior to auction,1900000,House,4,https://www.domain.com.au/27-fifth-street-ashbury-nsw-2193-2015772329,3,3,5185,16
16/11/2019,Ashcroft,35 Strickland Cr,Sold,530000,House,3,https://www.domain.com.au/35-strickland-crescent-ashcroft-nsw-2168-2015792196,1,,588,8
16/11/2019,Ashfield,3/3 Chandos St,Sold,633000,Unit,2,https://www.domain.com.au/3-3-chandos-street-ashfield-nsw-2131-2015805922,1,1,,5
16/11/2019,Ashfield,2/42 Elizabeth St,Sold,734000,Unit,2,https://www.domain.com.au/2-42-elizabeth-street-ashfield-nsw-2131-2015774709,1,1,,8
16/11/2019,Auburn,39 Berith St,Sold,1480000,House,3,https://www.domain.com.au/39-berith-street-auburn-nsw-2144-2015791914,1,2,,11
16/11/2019,Auburn,22 Phillips St,Sold,850000,House,4,https://www.domain.com.au/22-phillips-street-auburn-nsw-2144-2015792081,1,1,490,9
16/11/2019,Avalon Beach,15/660 Barrenjoey Rd,Sold prior to auction,528000,Unit,1,https://www.domain.com.au/15-660-barrenjoey-road-avalon-beach-nsw-2107-2015775215,1,1,,7
16/11/2019,Avalon Beach,47 Central Rd,Sold prior to auction,2920000,House,5,https://www.domain.com.au/47-central-road-avalon-beach-nsw-2107-2015641487,3,3,1138,15
16/11/2019,Avalon Beach,9 Elouera Rd,Sold prior to auction,0,House,5,https://www.domain.com.au/9-elouera-road-avalon-beach-nsw-2107-2015755271,3,2,836,13
16/11/2019,Avalon Beach,62 Riviera Av,Sold,1310000,House,3,https://www.domain.com.au/62-riviera-avenue-avalon-beach-nsw-2107-2015810416,1,2,,6
16/11/2019,Avoca Beach,146 Avoca Dr,Sold prior to auction,0,House,5,https://www.domain.com.au/146-avoca-drive-avoca-beach-nsw-2251-2014455051,4,2,721,14
16/11/2019,Balgowlah,19 Boyle St,Sold prior to auction,2275000,House,3,https://www.domain.com.au/19-boyle-street-balgowlah-nsw-2093-2015797153,1,1,493,10
16/11/2019,Balgowlah,14 New St E,Sold,3300000,House,5,https://www.domain.com.au/14-new-street-east-balgowlah-nsw-2093-2015810259,3,2,652,14
16/11/2019,Balgowlah,89 Wanganella St,Sold prior to auction,1635000,House,3,https://www.domain.com.au/89-wanganella-street-balgowlah-nsw-2093-2015810937,1,2,,10
16/11/2019,Balgowlah,5/18 White St,Sold prior to auction,945000,Unit,2,https://www.domain.com.au/5-18-white-street-balgowlah-nsw-2093-2015777360,1,1,,5
16/11/2019,Balgowlah Heights,15 Heathcliff Cr,Sold prior to auction,2290000,House,3,https://www.domain.com.au/15-heathcliff-crescent-balgowlah-heights-nsw-2093-2015810771,2,2,550,10
16/11/2019,Balmain,2 Adolphus St,Sold,1912000,House,2,https://www.domain.com.au/2-adolphus-street-balmain-nsw-2041-2015804622,1,1,243,7
16/11/2019,Balmain,9 Church St,Sold prior to auction,1300000,House,2,https://www.domain.com.au/9-church-street-balmain-nsw-2041-2015808170,1,,,8
16/11/2019,Bangor,11 Bodalla Cr,Sold prior to auction,1150000,House,5,https://www.domain.com.au/11-bodalla-crescent-bangor-nsw-2234-2015803807,2,2,669,15
16/11/2019,Bankstown,11 Bower St,Sold,1175000,House,3,https://www.domain.com.au/11-bower-street-bankstown-nsw-2200-2015794076,1,,8347,8
16/11/2019,Bankstown,15 Dutton St,Sold after auction,1275000,House,5,https://www.domain.com.au/15-dutton-street-bankstown-nsw-2200-2015814765,2,3,9422,7
16/11/2019,Bass Hill,9 Beatrice St,Sold prior to auction,0,House,3,https://domain.com.au/property-profile/9-beatrice-street-bass-hill-nsw-2197,1,1,,
16/11/2019,Bateau Bay,73 Lakin St,Sold prior to auction,850000,House,3,https://www.domain.com.au/73-lakin-street-bateau-bay-nsw-2261-2015763288,2,1,613,12
16/11/2019,Baulkham Hills,13 Amphitheatre Cct,Sold prior to auction,1700000,House,5,https://www.domain.com.au/13-amphitheatre-circuit-baulkham-hills-nsw-2153-2015808140,3,2,929,14
16/11/2019,Baulkham Hills,5 Delaney Dr,Sold prior to auction,0,House,4,https://www.domain.com.au/5-delaney-drive-baulkham-hills-nsw-2153-2015799531,3,2,7474,14
16/11/2019,Baulkham Hills,3 Gleeson Av,Sold,1435000,House,5,https://www.domain.com.au/3-gleeson-avenue-baulkham-hills-nsw-2153-2015785523,2,3,,19
16/11/2019,Baulkham Hills,96 Tamboura Av,Sold,1360000,House,5,https://www.domain.com.au/96-tamboura-avenue-baulkham-hills-nsw-2153-2015808932,3,3,696,14
16/11/2019,Beecroft,141 Murray Farm Rd,Sold prior to auction,0,House,5,https://www.domain.com.au/141-murray-farm-road-beecroft-nsw-2119-2015809058,3,3,,9
16/11/2019,Belfield,6/101 Madeline St,Sold,725000,Villa,2,https://www.domain.com.au/6-101-madeline-street-belfield-nsw-2191-2015762823,1,2,164,11
16/11/2019,Belrose,42 Elm Av,Sold prior to auction,1755000,House,4,https://www.domain.com.au/42-elm-avenue-belrose-nsw-2085-2015808242,2,2,,15
16/11/2019,Belrose,48 Windrush Av,Sold prior to auction,1670000,House,4,https://www.domain.com.au/48-windrush-avenue-belrose-nsw-2085-2015809093,2,2,,12
16/11/2019,Berala,18 Sixth Av,Sold,1376000,House,4,https://www.domain.com.au/18-sixth-avenue-berala-nsw-2141-2015799709,1,3,500,10
16/11/2019,Berowra,23 Helvetia Av,Sold,930000,House,4,https://www.domain.com.au/23-helvetia-avenue-berowra-nsw-2081-2015808538,1,2,761,10
16/11/2019,Beverly Hills,36 Central Rd,Sold prior to auction,1250000,House,3,https://www.domain.com.au/36-central-road-beverly-hills-nsw-2209-2015792202,2,2,512,6
16/11/2019,Bexley,10 Connemarra St,Sold,1453000,House,3,https://www.domain.com.au/10-connemarra-street-bexley-nsw-2207-2015786508,2,1,607,5
16/11/2019,Bexley,2/13-15 Connemarra St,Sold,800000,Villa,2,https://www.domain.com.au/2-13-15-connemarra-street-bexley-nsw-2207-2015792784,1,1,147,8
16/11/2019,Bexley,26 Glenfarne St,Sold prior to auction,1160000,House,4,https://www.domain.com.au/26-glenfarne-street-bexley-nsw-2207-2015775816,1,2,3478,7
