Regional Name,Council Name,Suburb/Town,PostCode,Suburbs is cross council
Sydney Outer,Liverpool City Council,SADLEIR,2168,
Sydney Outer,Liverpool City Council,THE CROSS ROADS,2170,
Sydney Outer,Liverpool City Council,VOYAGER POINT,2172,
Sydney Outer,Liverpool City Council, WALLACIA,2745,***
Sydney Outer,Liverpool City Council,WARWICK FARM,2170,
Sydney Outer,Liverpool City Council,WATTLE GROVE,2173,
Sydney Outer,Liverpool City Council,WEST HOXTON,2171,
Sydney Outer,Parramatta City Council, BAULKHAM HILLS,2153,***
Sydney Outer,Parramatta City Council,BLAXCELL,2142,
Sydney Outer,Parramatta City Council,CAMELLIA,2142,
Sydney Outer,Parramatta City Council, CARLINGFORD,2118,***
Sydney Outer,Parramatta City Council,CLYDE,2142,
Sydney Outer,Parramatta City Council,CLYDE JUNCTION,2142,
Sydney Outer,Parramatta City Council,DELLWOOD,2161,
Sydney Outer,Parramatta City Council,DUNDAS,2117,
Sydney Outer,Parramatta City Council,DUNDAS VALLEY,2117,
Sydney Outer,Parramatta City Council,DUNDAS WEST,2117,
Sydney Outer,Parramatta City Council,EAST GRANVILLE,2142,
Sydney Outer,Parramatta City Council, EASTWOOD,2122,***
Sydney Outer,Parramatta City Council, EASTWOOD HEIGHTS,2122,***
Sydney Outer,Parramatta City Council, EPPING,2121,***
Sydney Outer,Parramatta City Council, EPPING WEST,2121,***
Sydney Outer,Parramatta City Council,ERMINGTON,2115,
Sydney Outer,Parramatta City Council, GRANVILLE,2142,***
Sydney Outer,Parramatta City Council,GRANVILLE NORTH,2142,
Sydney Outer,Parramatta City Council, GUILDFORD,2161,***
Sydney Outer,Parramatta City Council,GUILDFORD EAST,2161,
Sydney Outer,Parramatta City Council, GUILDFORD NORTH,2160,***
Sydney Outer,Parramatta City Council, HARRIS PARK,2150,***
Sydney Outer,Parramatta City Council,KINGSDENE,2118,
Sydney Outer,Parramatta City Council,LAKE PARRAMATTA,2151,
Sydney Outer,Parramatta City Council,MAY VILLA,2117,
Sydney Outer,Parramatta City Council, MELROSE PARK,2114,***
Sydney Outer,Parramatta City Council, MERRYLANDS,2160,***
Sydney Outer,Parramatta City Council,MODEL FARMS,2153,
Sydney Outer,Parramatta City Council,NORTH CHESTER HILL,2162,
Sydney Outer,Parramatta City Council,NORTH WENTWORTHVILLE,2145,
Sydney Outer,Parramatta City Council, NORTHMEAD,2152,***
Sydney Outer,Parramatta City Council, OATLANDS,2117,***
Sydney Outer,Parramatta City Council,OLD TOONGABBIE,2146,
Sydney Outer,Parramatta City Council, PARRAMATTA,2150,***
Sydney Outer,Parramatta City Council,PARRAMATTA EAST,2150,
Sydney Outer,Parramatta City Council, PARRAMATTA NORTH,2151,***
Sydney Outer,Parramatta City Council,PARRAMATTA PARK,2150,
Sydney Outer,Parramatta City Council,PARRAMATTA WESTFIELD,2150,
Sydney Outer,Parramatta City Council, PENDLE HILL,2145,***
Sydney Outer,Parramatta City Council,ROSEHILL,2142,
Sydney Outer,Parramatta City Council,RYDALMERE,2116,
Sydney Outer,Parramatta City Council, SEFTON,2162,***
Sydney Outer,Parramatta City Council,SOUTH GRANVILLE,2142,
Sydney Outer,Parramatta City Council,TELOPEA,2117,
Sydney Outer,Parramatta City Council, TOONGABBIE,2146,***
Sydney Outer,Parramatta City Council,TOONGABBIE EAST,2146,
Sydney Outer,Parramatta City Council, WENTWORTHVILLE,2145,***
Sydney Outer,Parramatta City Council,WEST PARRAMATTA,2150,
Sydney Outer,Parramatta City Council, WESTMEAD,2145,***
Sydney Outer,Parramatta City Council,WINSTON HILLS,2153,
Sydney Outer,Penrith City Council, AGNES BANKS,2753,***
Sydney Outer,Penrith City Council, BADGERYS CREEK,2555,***
Sydney Outer,Penrith City Council,BEL AIR,2750,
Sydney Outer,Penrith City Council,BERKSHIRE PARK,2765,
Sydney Outer,Penrith City Council,CAMBRIDGE GARDENS,2747,
Sydney Outer,Penrith City Council,CAMBRIDGE PARK,2747,
Sydney Outer,Penrith City Council,CASTLEREAGH,2749,
Sydney Outer,Penrith City Council, CECIL PARK,2178,***
Sydney Outer,Penrith City Council,CHATSWORTH,2759,
Sydney Outer,Penrith City Council,CLAREMONT MEADOWS,2747,
Sydney Outer,Penrith City Council,COLYTON,2760,
Sydney Outer,Penrith City Council,CRANEBROOK,2749,
Sydney Outer,Penrith City Council,DUNHEVED,2760,
Sydney Outer,Penrith City Council,EMU HEIGHTS,2750,
Sydney Outer,Penrith City Council,EMU PLAINS,2750,
Sydney Outer,Penrith City Council,ERSKINE PARK,2759,
Sydney Outer,Penrith City Council,GLENMORE PARK,2745,
Sydney Outer,Penrith City Council,HEWITT,2759,
Sydney Outer,Penrith City Council,HORNSEY WOOD,2750,
Sydney Outer,Penrith City Council,JAMISONTOWN,2750,
Sydney Outer,Penrith City Council, KEMPS CREEK,2178,***
Sydney Outer,Penrith City Council,KINGSWOOD,2747,
Sydney Outer,Penrith City Council,KINGSWOOD PARK,2747,
Sydney Outer,Penrith City Council,KINGSWOOD RAAF BASE,2747,
Sydney Outer,Penrith City Council,LAMBRIDGE,2750,
Sydney Outer,Penrith City Council,LEMONGROVE,2750,
Sydney Outer,Penrith City Council,LEONAY,2750,
Sydney Outer,Penrith City Council,LLANDILO,2747,
Sydney Outer,Penrith City Council,LONDONDERRY,2753,
Sydney Outer,Penrith City Council,LONDONDERRY RAAF,2753,
Sydney Outer,Penrith City Council, LUDDENHAM,2745,***
Sydney Outer,Penrith City Council,MAYFAIR PARK,2750,
Sydney Outer,Penrith City Council,MCCANNS ISLAND,2750,
Sydney Outer,Penrith City Council,MELVILLE,2759,
Sydney Outer,Penrith City Council,MOUNT PLEASANT,2749,
Sydney Outer,Penrith City Council,MOUNT VERNON,2178,
Sydney Outer,Penrith City Council,MULGOA,2745,
Sydney Outer,Penrith City Council,ORCHARD HILLS,2748,
Sydney Outer,Penrith City Council,OXLEY PARK,2760,
Sydney Outer,Penrith City Council,PENRITH,2750,
Sydney Outer,Penrith City Council,PENRITH PARK,2750,
Sydney Outer,Penrith City Council,PENRITH PLAZA,2750,
Sydney Outer,Penrith City Council,PENRITH SOUTH,2750,
Sydney Outer,Penrith City Council,QUARRY HILL,2747,
Sydney Outer,Penrith City Council,REGENTVILLE,2745,
Sydney Outer,Penrith City Council,ST CLAIR,2759,
Sydney Outer,Penrith City Council,ST CLAIR WEST,2759,
Sydney Outer,Penrith City Council, ST MARYS,2760,***
Sydney Outer,Penrith City Council,ST MARYS EAST,2760,
Sydney Outer,Penrith City Council,ST MARYS NORTH,2760,
Sydney Outer,Penrith City Council,ST MARYS SOUTH,2760,
Sydney Outer,Penrith City Council,UPPER CASTLEREAGH,2749,
Sydney Outer,Penrith City Council, WALLACIA,2745,***
Sydney Outer,Penrith City Council, WALLACIA HEIGHTS,2745,***
Sydney Outer,Penrith City Council,WERRINGTON,2747,
Sydney Outer,Penrith City Council,WERRINGTON COUNTY,2747,
Sydney Outer,Penrith City Council,WERRINGTON DOWNS,2747,
Sydney Outer,Pittwater Council,AVALON,2107,
Sydney Outer,Pittwater Council,AVALON BEACH,2107,
Sydney Outer,Pittwater Council,AVALON HEIGHTS,2107,
Sydney Outer,Pittwater Council,AVALON NORTH,2107,
Sydney Outer,Pittwater Council,AVALON PLATEAU,2107,
Sydney Outer,Pittwater Council,BARRANJOEY,2108,
Sydney Outer,Pittwater Council,BAYVIEW,2104,
Sydney Outer,Pittwater Council,BAYVIEW HEIGHTS,2104,
Sydney Outer,Pittwater Council,BILGOLA,2107,
Sydney Outer,Pittwater Council,BILGOLA BEACH,2107,
Sydney Outer,Pittwater Council,BILGOLA PLATEAU,2107,
Sydney Outer,Pittwater Council,BUNGAN BEACH,2106,
Sydney Outer,Pittwater Council,BUNGAN HEAD,2106,
Sydney Outer,Pittwater Council,CAREEL BAY,2107,
Sydney Outer,Pittwater Council,CAREEL HEAD,2107,
Sydney Outer,Pittwater Council,CHURCH POINT,2105,
Sydney Outer,Pittwater Council,CLAREVILLE,2107,
Sydney Outer,Pittwater Council,CLAREVILLE BEACH,2107,
Sydney Outer,Pittwater Council,COASTERS RETREAT,2108,
Sydney Outer,Pittwater Council,CURRAWONG BEACH,2108,
Sydney Outer,Pittwater Council,ELANORA,2101,
Sydney Outer,Pittwater Council,ELANORA HEIGHTS,2101,
Sydney Outer,Pittwater Council,ELVINA BAY,2105,
Sydney Outer,Pittwater Council,FOLEYS HILL,2101,
Sydney Outer,Pittwater Council,GREAT MACKEREL BEACH,2108,
Sydney Outer,Pittwater Council, INGLESIDE,2101,***
Sydney Outer,Pittwater Council, INGLESIDE HEIGHTS,2101,***
Sydney Outer,Pittwater Council,LOQUAT VALLEY,2104,
Sydney Outer,Pittwater Council,LOVETT BAY,2105,
Sydney Outer,Pittwater Council,MACKEREL BEACH,2108,
Sydney Outer,Pittwater Council,MCCARRS CREEK,2105,
Sydney Outer,Pittwater Council,MONA VALE,2103,
Sydney Outer,Pittwater Council,MORNING BAY,2108,
Sydney Outer,Pittwater Council, NARRABEEN,2101,***
Sydney Outer,Pittwater Council, NARRABEEN PENINSULA,2101,***
Sydney Outer,Pittwater Council,NEWPORT,2106,
Sydney Outer,Pittwater Council,NEWPORT BEACH,2106,
Sydney Outer,Pittwater Council,NEWPORT HEIGHTS,2107,
Sydney Outer,Pittwater Council,NEWPORT PLATEAU,2107,
Sydney Outer,Pittwater Council, NORTH NARRABEEN,2101,***
Sydney Outer,Pittwater Council,PALM BEACH,2108,
Sydney Outer,Pittwater Council,PARADISE BEACH,2107,
Sydney Outer,Pittwater Council,SALT PAN COVE,2106,
Sydney Outer,Pittwater Council,SAND POINT,2108,
Sydney Outer,Pittwater Council,SCOTLAND ISLAND,2105,
Sydney Outer,Pittwater Council,SOUTH WARRIEWOOD,2102,
Sydney Outer,Pittwater Council,STOKES POINT,2107,
Sydney Outer,Pittwater Council,TAYLORS POINT,2107,
Sydney Outer,Pittwater Council,THE BASIN,2108,
Sydney Outer,Pittwater Council,TOWLERS BAY,2105,
Sydney Outer,Pittwater Council,TUMBLEDOWN DICK,2101,
Sydney Outer,Pittwater Council,TURIMETTA,2102,
Sydney Outer,Pittwater Council,WARRIEWOOD,2102,
Sydney Outer,Pittwater Council,WARRIEWOOD BEACH,2102,
Sydney Outer,Pittwater Council,WHALE BEACH,2107,
Sydney Outer,Ryde City Council,ADWILL PLACE,2113,
Sydney Outer,Ryde City Council,BLENHEIM ROAD,2113,
Sydney Outer,Ryde City Council, CHATSWOOD WEST,2067,***
Sydney Outer,Ryde City Council,DENISTONE,2114,
Sydney Outer,Ryde City Council,DENISTONE EAST,2112,
Sydney Outer,Ryde City Council,DENISTONE HEIGHTS,2114,
Sydney Outer,Ryde City Council,DENISTONE WEST,2114,
Sydney Outer,Ryde City Council,EAST RYDE,2113,
Sydney Outer,Ryde City Council, EASTWOOD,2122,***
Sydney Outer,Ryde City Council, EASTWOOD HEIGHTS,2122,***
Sydney Outer,Ryde City Council, EPPING,2121,***
Sydney Outer,Ryde City Council,FARADAY PARK,2114,
Sydney Outer,Ryde City Council,FULLERS BRIDGE,2067,
Sydney Outer,Ryde City Council,GLADES BAY,2111,
Sydney Outer,Ryde City Council, GLADESVILLE,2111,***
Sydney Outer,Ryde City Council,MACQUARIE CENTRE,2113,
Sydney Outer,Ryde City Council,MACQUARIE PARK,2113,
Sydney Outer,Ryde City Council,MACQUARIE UNIVERSITY,2109,
Sydney Outer,Ryde City Council,MARSFIELD,2122,
Sydney Outer,Ryde City Council,MEADOWBANK,2114,
Sydney Outer,Ryde City Council, MELROSE PARK,2114,***
Sydney Outer,Ryde City Council,MONASH PARK,2111,
Sydney Outer,Ryde City Council,NORTH RYDE,2113,
Sydney Outer,Ryde City Council,PUTNEY,2112,
Sydney Outer,Ryde City Council,RYDE,2112,
Sydney Outer,Ryde City Council,SAGAR PLACE,2113,
Sydney Outer,Ryde City Council,TENNYSON,2111,
Sydney Outer,Ryde City Council,TENNYSON POINT,2111,
Sydney Outer,Ryde City Council,TOP RYDE,2112,
Sydney Outer,Ryde City Council,WEST RYDE,2114,
Sydney Outer,Sutherland Shire Council,ALFORDS POINT,2234,
Sydney Outer,Sutherland Shire Council,AUDLEY,2232,
Sydney Outer,Sutherland Shire Council,BANGOR,2234,
Sydney Outer,Sutherland Shire Council,BANGOR HEIGHTS,2234,
Sydney Outer,Sutherland Shire Council,BARDEN RIDGE,2234,
Sydney Outer,Sutherland Shire Council,BONNET BAY,2226,
Sydney Outer,Sutherland Shire Council,BONNIE VALE,2230,
Sydney Outer,Sutherland Shire Council,BUNDEENA,2230,
Sydney Outer,Sutherland Shire Council,BURRANEER,2230,
Sydney Outer,Sutherland Shire Council,BURRANEER BAY,2230,
Sydney Outer,Sutherland Shire Council,BURRANEER POINT,2230,
Sydney Outer,Sutherland Shire Council,CARAVAN HEAD,2225,
Sydney Outer,Sutherland Shire Council,CARINGBAH,2229,
Sydney Outer,Sutherland Shire Council,CARINGBAH NORTH,2229,
Sydney Outer,Sutherland Shire Council,CARINGBAH SOUTH,2229,
Sydney Outer,Sutherland Shire Council,COMO,2226,
Sydney Outer,Sutherland Shire Council,COMO WEST,2226,
Sydney Outer,Sutherland Shire Council,CORONATION BAY,2225,
Sydney Outer,Sutherland Shire Council,CRONULLA,2230,
Sydney Outer,Sutherland Shire Council,CRONULLA SOUTH,2230,
Sydney Outer,Sutherland Shire Council,CURRACURRANG,2535,
Sydney Outer,Sutherland Shire Council,CURRACURRONG,2535,
Sydney Outer,Sutherland Shire Council,DOLANS BAY,2229,
Sydney Outer,Sutherland Shire Council,ENGADINE,2233,
Sydney Outer,Sutherland Shire Council,ENGADINE SOUTH,2233,
Sydney Outer,Sutherland Shire Council,FISHERMANS BAY,2230,
Sydney Outer,Sutherland Shire Council,FOREST ISLAND,2233,
Sydney Outer,Sutherland Shire Council,FOSTERS FLAT,2233,
Sydney Outer,Sutherland Shire Council,GARIE,2232,
Sydney Outer,Sutherland Shire Council,GARIE BEACH,2232,
Sydney Outer,Sutherland Shire Council,GARRAWARRA HOSPITAL,2233,
Sydney Outer,Sutherland Shire Council,GRAYS POINT,2232,
Sydney Outer,Sutherland Shire Council,GUNDAMAIAN,2232,
Sydney Outer,Sutherland Shire Council,GUNNAMATTA BAY,2230,
Sydney Outer,Sutherland Shire Council,GYMEA,2227,
Sydney Outer,Sutherland Shire Council,GYMEA BAY,2227,
Sydney Outer,Sutherland Shire Council,HEATHCOTE,2233,
Sydney Outer,Sutherland Shire Council,ILLAWONG,2234,
Sydney Outer,Sutherland Shire Council,JANNALI,2226,
Sydney Outer,Sutherland Shire Council,JANNALI WEST,2226,
Sydney Outer,Sutherland Shire Council,KANGAROO POINT,2224,
Sydney Outer,Sutherland Shire Council,KAREELA,2232,
Sydney Outer,Sutherland Shire Council,KIRRAWEE,2232,
Sydney Outer,Sutherland Shire Council,KIRRAWEE SOUTH,2232,
Sydney Outer,Sutherland Shire Council,KURNELL,2231,
Sydney Outer,Sutherland Shire Council,LILLI PILLI,2229,
Sydney Outer,Sutherland Shire Council,LOFTUS,2232,
Sydney Outer,Sutherland Shire Council,LOFTUS HEIGHTS,2232,
Sydney Outer,Sutherland Shire Council,LUCAS HEIGHTS,2234,
Sydney Outer,Sutherland Shire Council,MAIANBAR,2230,
Sydney Outer,Sutherland Shire Council,MANSION POINT,2232,
Sydney Outer,Sutherland Shire Council,MENAI,2234,
Sydney Outer,Sutherland Shire Council,MENAI CENTRAL,2234,
Sydney Outer,Sutherland Shire Council,MENAI EAST,2234,
Sydney Outer,Sutherland Shire Council,MENAI HEIGHTS,2234,
Sydney Outer,Sutherland Shire Council,MIRANDA,2228,
Sydney Outer,Sutherland Shire Council,MIRANDA NORTH,2228,
Sydney Outer,Sutherland Shire Council,NORTH CRONULLA,2230,
Sydney Outer,Sutherland Shire Council,NORTH ENGADINE,2233,
Sydney Outer,Sutherland Shire Council,NORTH SUTHERLAND,2232,
Sydney Outer,Sutherland Shire Council,NORTH WEST ARM,2227,
Sydney Outer,Sutherland Shire Council,OYSTER BAY,2225,
Sydney Outer,Sutherland Shire Council,PORT HACKING,2229,
Sydney Outer,Sutherland Shire Council,PRINCE EDWARD PARK,2232,
Sydney Outer,Sutherland Shire Council,ROYAL NATIONAL PARK,2232,
Sydney Outer,Sutherland Shire Council,ROYAL NATIONAL PARK EAST,2232,
Sydney Outer,Sutherland Shire Council,SANDY POINT,2172,
Sydney Outer,Sutherland Shire Council,SOUTH GYMEA,2227,
Sydney Outer,Sutherland Shire Council,SOUTHGATE CENTRE,2224,
Sydney Outer,Sutherland Shire Council,SUTHERLAND,2232,
Sydney Outer,Sutherland Shire Council,SYLVAN HEADLAND,2232,
Sydney Outer,Sutherland Shire Council,SYLVANIA,2224,
Sydney Outer,Sutherland Shire Council,SYLVANIA HEIGHTS,2224,
Sydney Outer,Sutherland Shire Council,SYLVANIA SOUTHGATE,2224,
Sydney Outer,Sutherland Shire Council,SYLVANIA WATERS,2224,
Sydney Outer,Sutherland Shire Council,TAREN POINT,2229,
Sydney Outer,Sutherland Shire Council,THE ROYAL NATIONAL PARK,2232,
Sydney Outer,Sutherland Shire Council,THE WATERRUN,2535,
Sydney Outer,Sutherland Shire Council,TOWRA POINT,2231,
Sydney Outer,Sutherland Shire Council,WANDA,2230,
Sydney Outer,Sutherland Shire Council,WANDA BEACH,2230,
Sydney Outer,Sutherland Shire Council,WARUMBUL,2229,
Sydney Outer,Sutherland Shire Council,WATERFALL,2233,
Sydney Outer,Sutherland Shire Council,WATTAMOLA,2232,
Sydney Outer,Sutherland Shire Council,WEST SUTHERLAND,2232,
Sydney Outer,Sutherland Shire Council,WOOLOOWARE,2230,
Sydney Outer,Sutherland Shire Council,WORONORA,2232,
Sydney Outer,Sutherland Shire Council,WORONORA DAM,2233,
Sydney Outer,Sutherland Shire Council,WORONORA HEIGHTS,2233,
Sydney Outer,Sutherland Shire Council,WORONORA RIVER,2232,
Sydney Outer,Sutherland Shire Council,YARRAWARRAH,2233,
Sydney Outer,Sutherland Shire Council,YOWIE BAY,2228,
Sydney Outer,Sutherland Shire Council,YOWIE POINT,2228,
Sydney Outer,Warringah Council,AKUNA BAY,2084,
Sydney Outer,Warringah Council,ALLAMBIE,2100,
Sydney Outer,Warringah Council,ALLAMBIE HEIGHTS,2100,
Sydney Outer,Warringah Council, BALGOWLAH,2093,***
Sydney Outer,Warringah Council, BANTRY BAY,2087,***
Sydney Outer,Warringah Council,BEACON HILL,2100,
Sydney Outer,Warringah Council,BELROSE,2085,
Sydney Outer,Warringah Council,BELROSE WEST,2085,
Sydney Outer,Warringah Council,BROOKVALE,2100,
Sydney Outer,Warringah Council,COAL AND CANDLE CREEK,2084,
Sydney Outer,Warringah Council,COLLAROY,2097,
Sydney Outer,Warringah Council,COLLAROY BEACH,2097,
Sydney Outer,Warringah Council,COLLAROY PLATEAU,2097,
Sydney Outer,Warringah Council,COLLAROY PLATEAU WEST,2097,
Sydney Outer,Warringah Council,COTTAGE POINT,2084,
Sydney Outer,Warringah Council,CROMER,2099,
Sydney Outer,Warringah Council,CROMER HEIGHTS,2099,
Sydney Outer,Warringah Council,CURL CURL,2096,
Sydney Outer,Warringah Council,CURL CURL NORTH,2099,
Sydney Outer,Warringah Council,CURL CURL SOUTH,2096,
Sydney Outer,Warringah Council,DAVIDSON,2085,
Sydney Outer,Warringah Council,DEE WHY,2099,
Sydney Outer,Warringah Council,DEE WHY BEACH,2099,
Sydney Outer,Warringah Council,DEE WHY NORTH,2099,
Sydney Outer,Warringah Council,DEE WHY WEST,2099,
Sydney Outer,Warringah Council,DUFFYS FOREST,2084,
Sydney Outer,Warringah Council,FORESTVILLE,2087,
Sydney Outer,Warringah Council,FRENCHS FOREST,2086,
Sydney Outer,Warringah Council,FRENCHS FOREST EAST,2086,
Sydney Outer,Warringah Council,FRESHWATER,2096,
Sydney Outer,Warringah Council,HARBORD,2096,
Sydney Outer,Warringah Council,HARBORD WEST,2096,
Sydney Outer,Warringah Council, INGLESIDE,2101,***
Sydney Outer,Warringah Council, INGLESIDE HEIGHTS,2101,***
Sydney Outer,Warringah Council,JAMIESON SQUARE,2087,
Sydney Outer,Warringah Council,KILLARNEY HEIGHTS,2087,
Sydney Outer,Warringah Council,LONG REEF,2097,
Sydney Outer,Warringah Council,MANLY VALE,2093,
Sydney Outer,Warringah Council, NARRABEEN,2101,***
Sydney Outer,Warringah Council, NARRABEEN PENINSULA,2101,***
Sydney Outer,Warringah Council,NARRAWEENA,2099,
Sydney Outer,Warringah Council, NORTH BALGOWLAH,2093,***
Sydney Outer,Warringah Council,NORTH MANLY,2100,
Sydney Outer,Warringah Council, NORTH NARRABEEN,2101,***
Sydney Outer,Warringah Council, NORTH SEAFORTH,2092,***
Sydney Outer,Warringah Council,OXFORD FALLS,2100,
Sydney Outer,Warringah Council,QUEENSCLIFF,2096,
Sydney Outer,Warringah Council,SORLIE VILLAGE,2086,
Sydney Outer,Warringah Council,TERREY HILLS,2084,
Sydney Outer,Warringah Council,WARRINGAH MALL,2100,
Sydney Outer,Warringah Council,WHEELER HEIGHTS,2097,
Sydney Outer,Warringah Council,WINGALA,2099,
Sydney Outer,Warringah Council,WINJI JIMMI,2103,
Sydney Inner,Ashfield Council, ASHBURY,2193,***
Sydney Inner,Ashfield Council, ASHFIELD,2131,***
Sydney Inner,Ashfield Council,ASHFIELD NORTH,2131,
Sydney Inner,Ashfield Council, ASHFIELD SOUTH,2131,***
Sydney Inner,Ashfield Council, CANTERBURY,2193,***
Sydney Inner,Ashfield Council, CROYDON,2132,***
Sydney Inner,Ashfield Council, CROYDON NORTH,2132,***
Sydney Inner,Ashfield Council, CROYDON PARK,2133,***
Sydney Inner,Ashfield Council,DOBROYD POINT,2045,
Sydney Inner,Ashfield Council,HABERFIELD,2045,
Sydney Inner,Ashfield Council, HURLSTONE PARK,2193,***
Sydney Inner,Ashfield Council,SUMMER HILL,2130,
Sydney Inner,The Council of the City of Botany Bay,BANKSMEADOW,2019,
Sydney Inner,The Council of the City of Botany Bay,BOTANY,2019,
Sydney Inner,The Council of the City of Botany Bay, DACEYVILLE,2032,***
Sydney Inner,The Council of the City of Botany Bay,EAST BOTANY,2019,
Sydney Inner,The Council of the City of Botany Bay,EASTGARDENS,2036,
Sydney Inner,The Council of the City of Botany Bay,EASTLAKES,2018,
Sydney Inner,The Council of the City of Botany Bay,HILLSDALE,2036,
Sydney Inner,The Council of the City of Botany Bay, KINGSFORD,2032,***
Sydney Inner,The Council of the City of Botany Bay,MASCOT,2020,
Sydney Inner,The Council of the City of Botany Bay, MATRAVILLE,2036,***
Sydney Inner,The Council of the City of Botany Bay, PAGEWOOD,2035,***
Sydney Inner,The Council of the City of Botany Bay, ROSEBERY,2018,***
Sydney Inner,The Council of the City of Botany Bay,SYDNEY DOMESTIC AIRPORT,2020,
Sydney Inner,Burwood Council,BURWOOD,2134,
Sydney Inner,Burwood Council,BURWOOD EAST,2134,
