host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month
1,1,2,1,1,50,2,5,2,2,5,5,2,5,0,0,0,264,53,0,0,98,10,10,10,10,10,10,1,0,1,1.03
0,0,6,2,3,62,2,1124,2,14,999,999,6.2,999,14,38,68,282,169,7,1,91,9,9,9,9,10,9,4,4,0,3.25
1,1,3,1,2,275,3,1125,3,3,1125,1125,3,1125,30,60,90,90,37,1,0,92,10,9,10,10,9,9,1,1,0,0.72
1,1,4,2,2,80,3,60,3,3,60,60,3,60,0,0,0,0,41,4,0,98,10,10,10,10,10,10,1,1,0,0.8
1,1,2,1,1,83,1,14,1,1,14,14,1,14,29,59,89,269,42,0,0,99,10,10,10,10,10,10,1,0,1,0.82
2,2,2,1,1,53,28,100,28,28,100,100,28,100,20,50,80,92,145,3,0,98,10,10,10,10,10,10,2,2,0,2.85
2,2,2,2,2,80,2,10,2,2,1125,1125,2,1125,15,41,43,43,121,9,1,97,10,10,10,10,10,9,1,1,0,2.4
2,2,2,1,1,40,2,1125,2,2,1125,1125,2,1125,29,59,89,89,14,0,0,98,10,10,10,10,9,10,1,0,1,0.27
1,1,2,1,1,35,2,150,2,2,150,150,2,150,0,0,0,0,284,24,0,97,10,10,10,10,10,10,1,0,1,5.52
3,3,4,1,2,76,2,180,2,3,1125,1125,2,1125,3,29,38,256,300,41,5,99,10,10,10,10,10,10,2,2,0,5.87
1,1,2,1,1,25,1,5,1,1,5,5,1,5,0,0,0,0,362,29,0,99,10,10,10,10,9,10,1,0,1,7.09
1,1,2,1,1,64,1,30,1,1,1125,1125,1,1125,0,0,0,0,126,17,0,99,10,10,10,10,10,10,1,0,1,2.47
1,1,6,2,2,75,1,1125,1,2,1125,1125,1.3,1125,0,0,0,0,11,0,0,98,10,9,10,10,8,10,1,1,0,0.22
1,1,4,2,2,250,2,1125,2,2,1125,1125,2,1125,0,0,0,40,46,0,0,97,10,10,10,10,10,10,1,1,0,0.99
1,1,4,2,2,132,2,31,2,2,31,31,2,31,12,28,58,238,25,1,0,99,10,10,10,10,10,9,1,1,0,0.49
1,1,3,2,2,67,3,28,3,3,1125,1125,3,1125,0,5,31,194,223,19,0,97,10,10,10,10,10,10,1,1,0,4.36
3,3,2,1,1,95,2,1125,2,2,1125,1125,2,1125,29,59,89,364,36,6,0,98,10,10,10,10,10,10,2,2,0,0.78
1,1,5,2,2,185,7,60,7,7,60,60,7,60,27,57,87,362,0,0,0,,,,,,,,1,1,0,
1,1,2,1,1,54,2,1125,2,2,1125,1125,2,1125,1,1,1,1,135,26,2,99,10,10,10,10,10,10,1,1,0,2.64
1,1,4,2,3,85,2,1125,2,3,1125,1125,2.4,1125,10,35,65,317,191,21,0,99,10,10,10,10,10,10,1,1,0,3.74
3,3,1,1,1,24,3,30,3,3,1125,1125,3,1125,14,32,62,62,184,21,1,91,10,9,9,10,10,9,3,0,3,3.55
1,1,2,1,1,65,1,7,1,1,7,7,1,7,0,0,20,110,54,4,0,99,10,10,10,10,10,10,1,0,1,1.06
3,3,2,1,2,39,2,1125,2,2,1125,1125,2,1125,30,60,90,362,192,15,0,94,10,9,10,10,10,10,3,0,3,3.78
1,1,6,3,0,295,4,90,4,4,1125,1125,4,1125,30,60,90,180,21,3,0,100,10,10,10,10,10,10,1,1,0,0.41
1,1,2,1,1,42,2,1125,2,2,1125,1125,2,1125,0,0,19,294,197,17,0,98,10,10,10,10,10,10,1,0,1,3.85
3,3,2,1,2,39,2,1125,2,2,1125,1125,2,1125,30,54,84,174,201,13,0,95,10,9,10,10,9,9,3,0,3,3.96
1,1,4,1,0,70,2,1125,2,2,1125,1125,2,1125,27,57,87,263,270,37,0,97,10,10,10,10,10,10,1,1,0,5.25
2,2,4,2,2,150,3,30,3,3,30,30,3,30,0,0,0,0,8,0,0,100,10,10,10,10,10,10,1,1,0,0.16
1,1,8,4,5,200,2,28,2,2,28,28,2,28,29,59,86,307,114,6,0,100,10,10,10,10,10,10,1,1,0,2.23
1,1,2,1,1,29,2,90,2,2,90,90,2,90,9,28,58,58,120,11,0,92,9,10,10,10,10,9,1,1,0,2.34
0,0,4,2,2,50,2,365,2,2,1125,1125,2,1125,9,18,48,141,32,9,0,99,10,10,10,10,10,10,1,1,0,0.63
1,1,4,2,3,160,2,31,2,2,1125,1125,2,1125,30,52,77,333,86,11,0,99,10,10,10,10,10,10,1,1,0,1.68
1,1,2,1,1,41,1,17,1,1,17,17,1,17,27,57,87,177,24,0,0,96,10,10,10,10,9,10,1,0,1,0.47
1,1,2,1,1,55,2,1125,2,2,1125,1125,2,1125,0,0,19,109,48,0,0,100,10,10,10,10,10,10,1,0,1,0.94
1,1,2,1,1,60,1,7,1,1,7,7,1,7,0,0,0,0,19,3,0,98,10,10,10,10,9,9,1,1,0,0.37
5,5,2,1,1,90,2,1125,2,2,1125,1125,2,1125,21,51,81,350,55,4,0,98,10,10,10,10,10,10,4,0,4,1.19
1,1,2,,1,130,3,1125,3,3,1125,1125,3,1125,13,40,64,154,188,39,8,100,10,10,10,10,10,10,1,1,0,3.65
17,17,4,3,4,80,3,1125,3,3,1125,1125,3,1125,0,0,0,0,135,17,0,96,10,10,10,10,10,9,13,13,0,2.62
16,16,4,1,2,89,2,60,2,2,60,60,2,60,0,0,0,0,136,1,0,97,10,10,10,10,10,10,8,8,0,2.67
17,17,4,1,1,53,2,1125,2,2,1125,1125,2,1125,22,52,82,94,223,24,1,95,10,9,10,10,10,9,13,13,0,4.35
8,8,4,2,2,102,5,90,5,5,90,90,5,90,0,0,0,0,16,1,0,91,10,9,9,9,10,9,1,1,0,0.31
16,16,8,2,6,395,3,230,3,3,230,230,3,230,29,59,89,364,2,0,0,100,10,10,10,10,10,8,15,15,0,0.04
1,1,2,1,2,33,7,1125,7,7,1125,1125,7,1125,0,0,0,0,2,1,1,100,10,10,10,10,10,10,3,3,0,0.05
1,1,2,1,1,43,1,1125,1,1,1125,1125,1,1125,0,0,0,263,112,1,0,99,10,10,10,10,10,10,1,0,1,2.18
1,1,2,1,1,55,2,1125,2,2,1125,1125,2,1125,29,59,89,364,23,0,0,90,10,8,10,10,9,9,1,0,1,0.45
1,1,2,1,1,52,1,10,1,1,10,10,1,10,28,58,88,363,53,3,0,96,10,9,10,10,9,9,1,0,1,1.04
2,2,2,1,1,45,2,31,2,2,31,31,2,31,29,59,89,179,10,0,0,98,10,10,10,10,9,9,2,0,2,0.2
2,2,3,1,2,90,1,1125,1,1,1125,1125,1,1125,28,58,88,363,17,2,0,85,9,8,10,10,9,8,1,1,0,0.33
2,2,6,1,1,84,2,7,2,2,1125,1125,2,1125,8,8,8,8,55,15,6,99,10,10,10,10,10,10,3,3,0,1.09
1,1,1,1,1,61,2,7,2,2,7,7,2,7,0,0,0,80,24,6,0,98,10,10,10,10,10,10,2,1,1,0.47
2,2,2,1,1,45,2,24,2,2,24,24,2,24,29,59,89,264,16,1,0,100,10,10,10,10,10,10,2,0,2,0.32
1,1,2,1,1,50,2,1125,2,2,1125,1125,2,1125,29,59,89,89,70,0,0,100,10,10,10,10,10,10,1,0,1,1.36
1,1,2,1,1,152.86,2,14,2,2,14,14,2,14,25,55,85,345,107,10,0,100,10,10,10,10,10,10,1,1,0,2.1
30,30,4,1,1,92,4,60,4,4,60,60,4,60,0,0,0,0,24,0,0,93,10,9,10,10,10,9,24,24,0,0.47
2,2,4,2,2,80,3,1125,3,3,1125,1125,3,1125,0,0,0,0,26,0,0,96,10,10,10,10,10,9,2,2,0,0.67
1,1,4,2,3,37,2,365,2,2,1125,1125,2,1125,0,0,21,111,171,14,0,90,9,9,9,10,10,9,1,1,0,3.33
2,2,2,1,1,60,1,1125,1,4,1125,1125,1.4,1125,15,31,55,233,354,50,5,98,,,,,,,2,2,0,6.9
1,1,4,2,2,300,3,1125,3,3,1125,1125,3,1125,23,53,83,358,0,0,0,,,,,,,,1,1,0,
1,1,2,1,2,50,1,1125,1,1,1125,1125,1,1125,0,0,0,168,171,4,0,98,10,10,10,10,10,10,1,0,1,3.34
1,1,6,3,4,91,2,1124,2,4,1125,1125,2.5,1125,21,48,72,345,227,26,0,97,10,8,10,10,10,9,1,1,0,4.42
1,1,2,2,0,30,1,14,1,2,14,14,1.3,14,29,59,89,364,3,0,0,87,9,8,10,10,10,10,1,0,1,0.07
3,3,4,1,4,36,2,365,2,2,1125,1125,2,1125,6,13,23,114,121,10,0,93,10,9,9,10,10,9,1,1,0,2.35
1,1,2,1,1,50,2,365,2,2,1125,1125,2,1125,30,39,39,54,80,7,1,87,9,9,9,9,9,8,1,1,0,1.57
1,1,4,1,2,84,4,50,4,4,50,50,4,50,0,0,0,0,8,1,0,98,10,10,10,10,10,10,1,1,0,0.21
2,2,4,1,2,64,2,1124,2,4,1125,1125,2,1125,24,54,84,353,334,38,1,97,10,10,10,10,10,10,2,2,0,6.57
3,3,2,1,1,100,1,7,1,1,7,7,1,7,1,1,1,1,11,0,0,100,10,10,10,10,9,9,2,0,2,0.21
1,1,2,1,1,150,1,30,1,1,30,30,1,30,29,59,89,364,1,0,0,100,10,10,10,10,10,10,1,0,1,0.02
1,1,4,2,2,100,2,1125,2,2,1125,1125,2,1125,30,60,90,90,175,14,0,96,10,10,10,10,10,10,1,1,0,4.42
8,8,4,1,2,110,2,1125,2,2,1125,1125,2,1125,30,60,88,363,48,4,0,98,10,10,10,10,10,10,5,5,0,0.95
1,1,3,1,2,200,2,1125,2,2,1125,1125,2,1125,23,53,83,358,0,0,0,,,,,,,,1,1,0,
1,1,4,2,2,130,3,31,3,3,31,31,3,31,0,0,0,175,10,0,0,98,10,9,10,10,10,9,1,1,0,0.2
1,1,2,1,1,65,2,25,2,2,1125,1125,2,1125,0,0,0,0,170,11,0,96,10,10,10,10,10,9,1,1,0,3.31
1,1,3,1,1,75,3,500,3,3,500,500,3,500,0,0,19,199,51,2,0,94,10,9,10,10,9,10,1,1,0,1
1,1,3,1,2,40,2,1125,2,2,1125,1125,2,1125,0,23,48,296,25,0,0,97,10,10,10,10,9,10,1,0,1,0.49
1,1,3,2,2,80,5,24,5,5,24,24,5,24,27,57,87,362,3,0,0,100,8,8,10,10,10,10,1,0,1,0.06
1,1,2,1,1,61,2,7,2,2,7,7,2,7,29,59,89,89,12,0,0,93,10,10,10,10,10,9,1,0,1,0.23
1,1,2,1,1,50,1,1125,1,1,1125,1125,1,1125,29,59,89,89,4,0,0,90,9,10,10,10,8,8,1,0,1,0.08
4,4,3,1,1,64,2,1125,2,3,1125,1125,2,1125,0,0,0,0,42,4,0,97,10,10,10,10,10,10,1,1,0,0.82
2,2,4,2,2,162.57,3,31,3,3,1125,1125,3,1125,29,59,89,364,18,0,0,92,9,9,10,10,10,9,2,2,0,0.36
1,1,2,1,1,40,1,40,1,1,1125,1125,1,1125,0,0,0,0,306,22,0,97,10,10,10,10,10,10,1,0,1,6.32
1,1,2,1,0,47,2,60,2,2,60,60,2,60,30,60,90,180,39,1,0,98,10,10,10,10,9,10,1,0,1,0.77
1,1,2,1,1,50,1,1125,1,1,1125,1125,1,1125,0,0,0,52,6,0,0,100,10,10,10,10,10,10,1,1,0,0.12
1,1,2,1,1,53,1,1124,1,1,1124,1124,1,1124,0,0,0,0,91,2,0,99,10,10,10,10,10,10,1,0,1,1.79
1,1,7,2,5,110,25,31,25,25,31,31,25,31,0,0,20,200,8,0,0,98,10,10,10,10,10,9,1,1,0,0.16
1,1,6,3,4,215,3,31,3,3,31,31,3,31,29,59,89,269,82,4,0,99,10,10,10,10,10,10,1,1,0,1.6
2,2,2,1,1,60,2,19,2,2,19,19,2,19,29,59,89,89,7,0,0,100,10,10,10,10,10,10,2,0,2,0.15
1,1,3,1,2,50,2,90,2,2,1125,1125,2,1125,1,1,1,1,110,4,0,99,10,10,10,10,10,10,1,0,1,2.15
6,6,4,1,2,69,2,15,2,2,15,15,2,15,0,0,0,0,231,22,0,97,10,10,10,10,10,10,1,1,0,4.53
1,1,2,1,2,50,7,37,7,7,37,37,7,37,30,60,90,365,1,0,0,,,,,,,,1,0,1,0.02
1,1,4,2,2,99,2,1125,2,2,1125,1125,2,1125,0,0,0,0,53,5,0,97,10,10,10,10,10,10,1,1,0,1.14
2,2,2,1,1,69,2,31,2,2,31,31,2,31,28,53,80,170,28,4,0,95,10,10,10,10,10,9,2,2,0,0.6
1,1,4,2,2,150,7,30,5,7,30,30,6.4,30,30,60,90,90,1,0,0,100,10,10,10,10,10,10,1,1,0,0.02
2,2,2,1,1,48,1,7,1,1,7,7,1,7,1,1,1,1,96,1,0,99,10,10,10,10,10,10,2,0,2,1.89
1,1,2,1,1,70,1,14,1,1,14,14,1,14,30,60,90,365,14,0,0,100,10,10,10,10,10,9,1,0,1,0.3
2,2,4,1,2,63,2,1124,2,7,999,999,4.5,999,0,5,35,259,162,20,0,96,10,10,10,10,10,9,2,2,0,3.16
1,1,1,1,1,17,10,15,10,10,15,15,10,15,0,0,0,0,11,0,0,93,10,10,10,10,7,10,1,0,1,0.21
4,4,5,2,4,88,3,1125,2,4,1125,1125,3.8,1125,29,59,78,353,3,2,0,80,10,7,10,10,10,10,4,3,1,0.12
1,1,8,4,4,339.29,2,1125,2,4,1125,1125,2.5,1125,30,60,90,341,50,5,0,99,10,10,10,10,10,10,1,1,0,1.04
2,2,4,2,2,1000,10,1125,10,10,1125,1125,10,1125,23,53,83,358,0,0,0,,,,,,,,2,2,0,
1,1,2,1,1,28,1,365,1,1,365,365,1,365,20,50,80,294,35,4,0,99,10,10,10,10,9,10,1,0,1,0.69
3,3,2,1,1,85,1,1125,1,1,1125,1125,1,1125,30,60,90,365,10,0,0,88,9,8,10,10,9,9,2,0,2,0.2
2,2,2,1,1,46,1,5,1,1,1125,1125,1,1125,10,10,10,10,365,47,1,96,10,9,10,10,10,10,1,0,1,7.11
2,2,5,2,2,83,25,95,25,25,95,95,25,95,1,1,1,1,183,16,0,96,10,10,10,10,10,10,2,2,0,3.59
3,3,2,1,1,64,2,1125,2,2,1125,1125,2,1125,29,39,39,39,14,0,0,97,10,9,10,10,9,10,1,0,1,0.27
1,1,1,1,0,39,2,5,2,2,5,5,2,5,30,53,70,345,161,17,0,96,10,10,10,10,10,10,1,0,1,3.15
17,17,6,2,2,66,2,1125,2,2,1125,1125,2,1125,22,52,82,94,219,28,2,96,10,9,10,10,10,9,13,13,0,4.27
1,1,2,1,1,72,1,70,1,1,70,70,1,70,30,60,90,365,1,0,0,100,10,10,10,10,10,8,1,0,1,0.03
1,1,2,1,1,45,1,1125,1,1,1125,1125,1,1125,0,20,50,50,203,27,0,98,10,9,10,10,10,10,1,0,1,4
1,1,4,2,3,80,1,30,1,1,1125,1125,1,1125,0,1,13,13,147,13,0,97,10,10,10,10,10,9,1,0,1,5.25
2,2,2,1,1,85,2,1125,2,2,1125,1125,2,1125,29,55,71,312,92,2,0,100,10,10,10,10,10,10,2,0,2,1.8
3,3,8,4,4,194,2,90,2,3,1125,1125,2,1125,21,49,74,322,224,24,3,99,10,10,10,10,10,9,2,2,0,4.37
17,17,4,1,1,56,2,1125,2,2,1125,1125,2,1125,0,0,0,0,224,28,0,97,10,10,10,9,10,10,13,13,0,4.4
1,1,5,2,4,59,2,30,2,4,1125,1125,2,1125,0,0,0,0,310,40,1,95,10,9,10,10,10,10,1,1,0,6.06
5,5,4,2,2,31,2,1125,2,2,1125,1125,2,1125,30,60,90,90,90,4,0,97,10,9,10,10,9,9,4,1,3,1.76
1,1,2,,1,38,1,1125,1,1,1125,1125,1,1125,1,19,42,217,587,105,4,96,10,10,10,10,9,10,1,1,0,11.51
3,3,2,1,1,48,2,1125,2,2,1125,1125,2,1125,7,37,67,67,25,2,1,100,10,10,10,10,9,10,3,0,3,0.49
4,4,7,4,5,188,3,1125,3,3,1125,1125,3,1125,0,0,0,97,40,8,0,96,10,9,10,10,10,9,3,2,1,0.78
1,1,3,1,2,40,1,3,1,1,1125,1125,1,1125,0,0,0,0,108,3,0,98,10,10,10,10,10,10,1,0,1,2.11
1,1,4,1,1,40,2,1125,2,2,1125,1125,2,1125,0,0,0,0,172,26,1,94,10,9,10,10,9,9,1,1,0,3.43
1,1,2,1,1,65,1,1125,1,1,1125,1125,1,1125,0,22,52,52,125,0,0,100,10,10,10,10,10,10,1,0,1,2.45
1,1,8,4,4,193,2,1125,2,2,1125,1125,2,1125,0,0,0,1,140,13,0,96,10,10,10,10,10,10,1,1,0,2.75
1,1,2,1,1,55,2,1125,2,2,1125,1125,2,1125,30,60,90,90,3,0,0,95,10,10,10,10,10,10,1,0,1,0.06
16,16,4,1,3,195,7,274,7,7,274,274,7,274,29,59,89,364,3,0,0,93,10,10,10,10,10,7,15,15,0,0.06
3,3,1,1,1,29,2,1125,2,2,1125,1125,2,1125,19,42,47,47,41,4,1,100,10,10,10,10,9,10,3,0,3,0.81
1,1,2,1,1,100,2,31,2,2,31,31,2,31,0,0,4,246,29,1,0,95,10,9,10,10,10,9,1,0,1,0.57
1,1,5,2,5,65,1,1125,1,1,1125,1125,1,1125,28,58,76,335,166,5,0,97,10,10,10,10,10,10,1,0,1,3.24
2,2,2,1,1,28,1,1125,1,1,1125,1125,1,1125,30,60,90,180,5,1,0,87,8,9,10,9,8,8,2,0,2,0.1
1,1,2,1,2,61,3,28,3,3,1125,1125,3,1125,10,21,21,21,137,13,2,99,10,10,10,10,10,10,1,1,0,2.7
1,1,5,2,4,35,2,365,2,2,1125,1125,2,1125,1,7,30,122,206,28,1,94,9,9,10,9,10,9,1,1,0,4.06
1,1,2,1,1,54,1,1125,1,2,1125,1125,1.3,1125,29,59,89,179,19,2,0,98,10,10,10,10,9,9,1,0,1,0.37
1,1,2,1,1,55,1,10,1,1,10,10,1,10,0,3,21,21,16,0,0,97,10,9,10,10,10,9,1,0,1,0.31
5,5,4,2,2,56,2,1125,2,2,1125,1125,2,1125,30,60,90,90,26,0,0,98,10,10,10,10,10,10,4,1,3,0.51
2,2,6,4,6,443,2,31,2,2,1125,1125,2,1125,29,59,89,160,117,10,0,97,10,9,10,10,10,9,2,2,0,2.31
1,1,2,1,1,98,3,14,3,3,14,14,3,14,20,50,80,340,30,9,1,99,10,10,10,10,10,10,1,1,0,0.6
2,2,4,1,4,82,2,31,2,2,1125,1125,2,1125,30,60,83,152,132,8,0,97,10,10,10,10,10,10,2,2,0,2.6
2,2,1,1,1,29,1,28,2,2,28,28,2,28,29,59,89,89,24,0,0,91,9,9,10,10,10,9,1,0,1,0.48
2,2,2,1,1,35,3,1125,3,3,1125,1125,3,1125,30,40,40,40,22,0,0,100,10,10,10,10,9,10,2,0,2,0.54
1,1,2,1,1,48,1,1125,1,1,1125,1125,1,1125,30,60,90,270,20,3,0,99,10,10,10,10,9,10,1,0,1,0.4
1,1,2,1,1,70,2,1125,2,2,1125,1125,2,1125,0,0,11,21,16,0,0,95,10,10,10,10,10,10,1,0,1,0.41
5,5,5,1,1,99.43,2,30,1,7,1125,1125,1.9,1125,30,60,90,365,28,7,0,96,10,10,10,10,10,9,7,7,0,0.55
1,1,2,1,1,50,2,1125,2,2,1125,1125,2,1125,1,31,61,61,98,1,0,99,10,10,10,10,10,10,1,0,1,1.93
2,2,8,3,7,117,4,1124,4,5,1125,1125,4,1125,0,0,0,51,163,13,0,97,10,10,10,10,10,10,2,2,0,4.57
1,1,5,2,2,47,2,1125,2,5,1125,1125,2.3,1125,15,25,43,222,290,15,3,94,10,10,10,9,10,10,1,1,0,5.84
1,1,2,1,1,45,1,1125,1,1,1125,1125,1,1125,20,50,80,80,79,0,0,97,10,10,10,10,10,10,1,0,1,1.56
1,1,2,1,1,65,6,30,6,6,30,30,6,30,28,58,88,88,6,0,0,90,10,10,9,8,8,9,1,1,0,0.12
2,2,1,1,1,36,1,1125,1,1,1125,1125,1,1125,29,59,89,89,6,0,0,100,10,10,10,10,10,9,2,0,2,0.18
4,4,2,1,1,61,2,28,1,3,28,28,1.9,28,0,0,16,291,6,0,0,100,10,10,10,10,9,10,4,3,1,0.13
1,1,6,3,3,100,2,110,2,2,1125,1125,2,1125,30,46,46,46,168,34,2,99,10,10,10,10,10,10,1,1,0,4.71
1,1,2,1,1,30,2,6,2,2,1125,1125,2,1125,0,16,42,42,74,13,1,99,10,10,10,10,10,10,1,0,1,1.92
2,2,3,1,1,63,1,1125,1,1,1125,1125,1,1125,1,1,1,1,357,50,5,96,10,10,9,9,10,10,1,1,0,7.14
2,2,4,3,2,129,3,1125,3,3,1125,1125,3,1125,18,22,22,222,7,1,0,97,10,10,10,9,9,10,1,1,0,0.15
1,1,2,1,1,35,1,21,1,1,1125,1125,1,1125,0,0,21,111,49,1,0,100,10,10,10,10,9,10,1,0,1,0.98
2,2,2,1,2,20,1,1125,1,1,1125,1125,1,1125,0,0,0,0,58,0,0,95,10,10,10,10,9,10,2,1,1,1.16
69,69,5,2,2,208,2,1125,2,7,1125,1125,3.3,1125,0,0,0,0,7,0,0,100,10,10,10,10,10,9,54,54,0,0.16
3,3,2,1,1,95,2,1125,2,2,1125,1125,2,1125,30,60,90,334,36,6,0,98,10,10,10,10,10,10,2,2,0,0.72
1,1,2,1,1,18,2,1125,2,2,1125,1125,2,1125,0,0,0,0,24,2,0,93,9,9,10,10,8,9,1,0,1,0.52
1,1,6,2,0,150,4,1125,4,4,1125,1125,4,1125,29,59,89,364,1,0,0,100,10,6,10,10,10,10,1,1,0,0.02
1,1,4,2,2,65,2,21,2,2,21,21,2,21,23,53,83,173,19,0,0,100,10,10,10,10,10,10,1,0,1,0.43
1,1,2,1,2,56.86,2,1125,2,2,1125,1125,2,1125,8,8,8,28,111,19,0,98,10,10,10,10,10,10,1,1,0,2.22
1,1,6,3,3,160,3,14,3,3,14,14,3,14,0,0,0,18,3,0,0,100,10,10,10,10,10,10,1,1,0,0.06
1,1,4,2,3,80,2,31,1,2,31,31,2,31,29,56,68,303,215,32,2,100,10,10,10,10,10,10,1,1,0,4.35
1,1,6,2,2,123,2,31,2,2,31,31,2,31,29,59,89,179,5,0,0,100,10,10,10,10,9,10,1,1,0,0.11
1,1,1,1,1,29,2,5,2,2,5,5,2,5,0,0,0,0,61,0,0,96,10,10,9,10,9,10,1,0,1,1.22
2,2,3,1,1,80,2,60,2,3,1125,1125,2.4,1125,0,2,32,246,31,14,0,98,10,10,10,10,10,10,2,2,0,1.69
1,1,6,2,4,50,2,365,2,2,1125,1125,2,1125,18,48,78,169,248,21,1,97,10,10,10,10,10,10,1,1,0,5
2,2,4,1,4,69,3,28,3,3,1125,1125,3,1125,20,42,65,316,75,20,1,96,10,10,10,10,10,10,2,2,0,1.51
1,1,2,1,1,33,1,1125,1,2,1125,1125,1.3,1125,0,0,0,20,221,16,2,99,10,10,10,10,10,10,1,1,0,4.42
1,1,7,4,4,371,2,1125,2,2,1125,1125,2,1125,4,7,7,198,66,9,0,98,10,10,10,10,10,10,1,1,0,1.36
1,1,1,1,1,26,1,6,1,1,6,6,1,6,28,58,88,88,83,9,0,98,10,10,10,10,10,10,1,0,1,1.69
1,1,1,1,0,100,60,1125,60,60,1125,1125,60,1125,29,59,89,89,3,0,0,100,10,10,10,10,9,10,1,0,1,0.06
1,1,5,2,3,74,1,1125,1,1,1125,1125,1,1125,20,47,77,121,139,23,0,93,10,10,10,10,10,9,1,1,0,2.79
1,1,2,1,1,25,2,4,2,2,4,4,2,4,1,1,1,205,127,8,0,100,10,10,10,10,10,10,1,0,1,2.54
4,4,2,1,2,80,3,1125,3,4,1125,1125,3.3,1125,29,59,89,89,4,0,0,90,10,10,10,10,10,9,4,0,4,0.08
3,3,6,2,2,120,1,95,1,2,95,95,1.3,95,0,0,0,0,76,0,0,91,10,9,10,10,9,9,1,1,0,1.84
10,10,2,1,1,25,2,1125,2,2,1125,1125,2,1125,0,0,0,110,37,4,0,96,10,9,10,10,10,10,9,1,8,0.75
1,1,4,2,2,49,2,1125,2,2,1125,1125,2,1125,0,0,0,21,14,4,0,95,10,9,10,10,10,9,1,1,0,0.28
1,1,3,2,2,35,365,1125,365,365,1125,1125,365,1125,30,60,90,365,0,0,0,,,,,,,,1,1,0,
4,4,2,1,1,73,3,1125,3,4,1125,1125,3.3,1125,0,0,0,0,0,0,0,,,,,,,,4,0,4,
1,1,4,2,2,66,2,365,2,2,1125,1125,2,1125,29,45,75,166,143,11,1,95,10,9,9,9,10,9,1,1,0,3.09
2,2,1,1,0,35,3,6,2,3,6,6,2.7,6,22,52,82,172,4,0,0,100,10,10,10,10,10,10,2,0,2,0.08
1,1,2,1,1,43,2,60,2,2,60,60,2,60,20,50,80,260,15,2,0,100,10,10,10,10,10,10,1,0,1,0.56
1,1,6,2,3,106,2,365,2,2,1125,1125,2,1125,4,4,4,102,152,9,0,94,9,9,10,10,10,9,1,1,0,3.22
3,3,2,1,1,43,3,31,2,3,31,31,2.7,31,0,0,0,0,0,0,0,,,,,,,,3,1,2,
1,1,4,2,2,70,2,31,2,2,1125,1125,2,1125,0,11,11,89,70,4,1,96,10,9,10,10,9,9,1,1,0,1.44
9,9,4,2,3,143,3,1125,3,3,1125,1125,3,1125,27,57,87,87,31,5,1,99,10,10,10,10,10,10,8,8,0,0.63
2,2,4,2,2,110,3,10,3,3,1125,1125,3,1125,0,0,9,279,15,0,0,99,10,10,10,10,9,10,1,1,0,0.32
1,1,4,2,2,90,4,14,4,4,14,14,4,14,0,0,0,14,36,0,0,98,10,10,10,10,10,10,1,1,0,0.74
1,1,3,1,2,48,2,6,2,2,6,6,2,6,0,0,21,111,34,3,0,100,10,10,10,10,9,10,1,0,1,0.73
15,15,2,1,2,59.5,2,1125,2,2,1125,1125,2,1125,0,0,0,199,141,0,0,86,9,8,9,9,10,9,10,2,8,2.86
15,15,2,1,1,51,2,1125,2,2,1125,1125,2,1125,0,0,0,203,131,0,0,87,9,8,9,9,10,9,10,2,8,2.64
1,1,4,2,2,48,3,365,3,3,1125,1125,3,1125,0,0,0,0,87,2,1,99,10,10,10,10,10,10,1,1,0,2.17
1,1,10,4,8,199,2,30,2,2,30,30,2,30,30,60,84,174,3,0,0,100,9,10,10,10,10,9,1,1,0,0.1
1,1,4,2,3,80,3,28,3,3,28,28,3,28,26,52,70,309,39,1,0,98,10,9,10,10,10,10,1,1,0,0.9
1,1,4,2,2,45,2,45,2,4,1125,1125,3.1,1125,0,14,44,111,144,39,0,98,10,10,10,10,10,10,1,1,0,2.95
2,2,2,1,2,65,2,1124,1,2,1125,1125,1.1,1125,0,0,0,0,157,9,0,99,10,10,10,10,10,10,2,1,1,3.19
1,1,2,1,1,73,4,1125,4,4,1125,1125,4,1125,4,34,64,339,8,0,0,100,10,9,10,10,10,10,1,1,0,0.16
9,9,1,1,1,26,1,1125,1,1,1125,1125,1,1125,0,0,0,0,167,0,0,95,10,9,10,10,9,9,8,2,6,3.37
1,1,2,1,1,89,3,66,3,3,66,66,3,66,29,59,89,364,2,0,0,80,8,8,8,8,8,8,5,0,5,0.04
1,1,4,2,2,87,2,120,2,7,999,999,4.5,999,0,0,0,153,210,25,1,92,9,9,9,9,10,9,1,1,0,4.23
2,2,2,1,1,51,2,1125,2,8,1125,1125,3.4,1125,27,57,87,87,42,12,0,97,10,10,10,10,10,9,1,1,0,0.9
